date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newAdmissions,cumAdmissions,hospitalCases,covidOccupiedMVBeds,newTestsByPublishDate,cumTestsByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
2021-01-03,Scotland,2464.0,134593.0,137.0,16787.0,1246.0,81.0,13810.0,3458611.0,1.0,4622.0,84.6,42.0,5032.0,92.1,,
2021-01-04,Scotland,1905.0,136498.0,188.0,16975.0,1282.0,83.0,18336.0,3476947.0,0.0,4622.0,84.6,37.0,5069.0,92.7,,
2021-01-05,Scotland,2529.0,139027.0,197.0,17172.0,1347.0,93.0,21101.0,3498048.0,11.0,4633.0,84.8,40.0,5109.0,93.5,,
2021-01-06,Scotland,2039.0,141066.0,201.0,17373.0,1384.0,95.0,26966.0,3525014.0,68.0,4701.0,86.0,48.0,5157.0,94.3,,
2021-01-07,Scotland,2649.0,143715.0,205.0,17578.0,1467.0,100.0,31444.0,3556458.0,78.0,4779.0,87.4,44.0,5201.0,95.2,,
2021-01-08,Scotland,2309.0,146024.0,198.0,17776.0,1530.0,102.0,26352.0,3582810.0,93.0,4872.0,89.1,42.0,5243.0,95.9,,
2021-01-09,Scotland,1865.0,147889.0,184.0,17960.0,1596.0,109.0,20968.0,3603778.0,93.0,4965.0,90.8,38.0,5281.0,96.6,,
2021-01-10,Scotland,1877.0,149766.0,168.0,18128.0,1598.0,123.0,17730.0,3621508.0,3.0,4968.0,90.9,59.0,5340.0,97.7,163377.0,2758.0
2021-01-11,Scotland,1782.0,151548.0,242.0,18370.0,1664.0,126.0,17517.0,3639025.0,1.0,4969.0,90.9,48.0,5388.0,98.6,175942.0,2857.0
2021-01-12,Scotland,1875.0,153423.0,211.0,18581.0,1717.0,133.0,23432.0,3662457.0,54.0,5023.0,91.9,51.0,5439.0,99.5,191965.0,2990.0
2021-01-13,Scotland,1949.0,155372.0,180.0,18761.0,1794.0,134.0,25381.0,3687838.0,79.0,5102.0,93.3,51.0,5490.0,100.4,208207.0,3190.0
2021-01-14,Scotland,1707.0,157079.0,205.0,18966.0,1840.0,142.0,34932.0,3722770.0,64.0,5166.0,94.5,58.0,5548.0,101.5,224840.0,3331.0
2021-01-15,Scotland,2160.0,159239.0,184.0,19150.0,1881.0,141.0,24314.0,3747084.0,61.0,5227.0,95.6,58.0,5606.0,102.6,241924.0,3512.0
2021-01-16,Scotland,1753.0,160992.0,170.0,19320.0,1893.0,145.0,16256.0,3763340.0,78.0,5305.0,97.1,76.0,5682.0,104.0,260140.0,3657.0
2021-01-17,Scotland,1341.0,162333.0,160.0,19480.0,1918.0,147.0,13294.0,3776634.0,0.0,5305.0,97.1,43.0,5725.0,104.7,264991.0,3698.0
2021-01-18,Scotland,1429.0,163762.0,176.0,19656.0,1959.0,146.0,13193.0,3789827.0,0.0,5305.0,97.1,63.0,5788.0,105.9,284582.0,3886.0
2021-01-19,Scotland,1165.0,164927.0,197.0,19853.0,1989.0,150.0,25476.0,3815303.0,71.0,5376.0,98.4,70.0,5858.0,107.2,309909.0,4170.0
2021-01-20,Scotland,1656.0,166583.0,184.0,20037.0,2003.0,156.0,27873.0,3843176.0,92.0,5468.0,100.0,66.0,5924.0,108.4,334871.0,4466.0
2021-01-21,Scotland,1636.0,168219.0,194.0,20231.0,2004.0,161.0,26054.0,3869230.0,89.0,5557.0,101.7,57.0,5981.0,109.4,358454.0,4689.0
2021-01-22,Scotland,1480.0,169699.0,171.0,20402.0,2053.0,161.0,20393.0,3889623.0,71.0,5628.0,103.0,68.0,6049.0,110.7,380667.0,5188.0
2021-01-23,Scotland,1307.0,171006.0,147.0,20549.0,2026.0,159.0,19339.0,3908962.0,76.0,5704.0,104.4,53.0,6102.0,111.6,404038.0,5383.0
2021-01-24,Scotland,1195.0,172201.0,120.0,20669.0,2010.0,157.0,10326.0,3919288.0,1.0,5705.0,104.4,70.0,6172.0,112.9,415402.0,5538.0
2021-01-25,Scotland,752.0,172953.0,147.0,20816.0,2016.0,151.0,13819.0,3933107.0,4.0,5709.0,104.4,52.0,6224.0,113.9,437900.0,6060.0
2021-01-26,Scotland,1049.0,174002.0,162.0,20978.0,2010.0,149.0,26551.0,3959658.0,87.0,5796.0,106.0,50.0,6274.0,114.8,462092.0,6596.0
2021-01-27,Scotland,1330.0,175332.0,156.0,21134.0,2016.0,145.0,25955.0,3985613.0,92.0,5888.0,107.7,61.0,6335.0,115.9,491658.0,6783.0
2021-01-28,Scotland,1201.0,176533.0,140.0,21274.0,1983.0,142.0,23330.0,4008943.0,82.0,5970.0,109.2,46.0,6381.0,116.7,515855.0,7095.0
2021-01-29,Scotland,1155.0,177688.0,152.0,21426.0,1958.0,144.0,22056.0,4030999.0,70.0,6040.0,110.5,59.0,6440.0,117.8,543370.0,7638.0
2021-01-30,Scotland,994.0,178682.0,118.0,21544.0,1952.0,142.0,14163.0,4045162.0,60.0,6100.0,111.6,44.0,6484.0,118.6,566269.0,7794.0
2021-01-31,Scotland,1003.0,179685.0,108.0,21652.0,1941.0,143.0,10511.0,4055673.0,6.0,6106.0,111.7,48.0,6532.0,119.5,575897.0,7849.0
2021-02-01,Scotland,848.0,180533.0,123.0,21775.0,1958.0,143.0,12731.0,4068404.0,6.0,6112.0,111.8,43.0,6575.0,120.3,610778.0,8345.0
2021-02-02,Scotland,758.0,181291.0,113.0,21888.0,1934.0,140.0,22807.0,4091211.0,69.0,6181.0,113.1,44.0,6619.0,121.1,649262.0,8758.0
2021-02-03,Scotland,978.0,182269.0,111.0,21999.0,1865.0,131.0,27668.0,4118879.0,88.0,6269.0,114.7,48.0,6667.0,122.0,694347.0,9031.0
2021-02-04,Scotland,1149.0,183418.0,111.0,22110.0,1812.0,127.0,21943.0,4140822.0,53.0,6322.0,115.7,32.0,6699.0,122.6,742512.0,9529.0
2021-02-05,Scotland,895.0,184313.0,114.0,22224.0,1794.0,123.0,17940.0,4158762.0,61.0,6383.0,116.8,44.0,6743.0,123.4,786427.0,10332.0
2021-02-06,Scotland,895.0,185208.0,92.0,22316.0,1729.0,117.0,9479.0,4168241.0,48.0,6431.0,117.7,51.0,6794.0,124.3,839266.0,10582.0
2021-02-07,Scotland,584.0,185792.0,97.0,22413.0,1710.0,108.0,16583.0,4184824.0,7.0,6438.0,117.8,42.0,6836.0,125.1,866823.0,10690.0
2021-02-08,Scotland,928.0,186720.0,83.0,22496.0,1672.0,108.0,13184.0,4198008.0,5.0,6443.0,117.9,40.0,6876.0,125.8,928122.0,12257.0
2021-02-09,Scotland,822.0,187542.0,97.0,22593.0,1618.0,112.0,19469.0,4217477.0,58.0,6501.0,118.9,49.0,6925.0,126.7,985569.0,12866.0
2021-02-10,Scotland,803.0,188345.0,81.0,22674.0,1542.0,113.0,24121.0,4241598.0,50.0,6551.0,119.8,37.0,6962.0,127.4,1048747.0,13195.0
2021-02-11,Scotland,830.0,189175.0,96.0,22770.0,1499.0,109.0,19184.0,4260782.0,48.0,6599.0,120.7,35.0,6997.0,128.0,1113625.0,13566.0
2021-02-12,Scotland,830.0,190005.0,94.0,22864.0,1472.0,115.0,22259.0,4283041.0,67.0,6666.0,122.0,41.0,7038.0,128.8,1173445.0,14009.0
2021-02-13,Scotland,908.0,190913.0,71.0,22935.0,1449.0,110.0,13808.0,4296849.0,45.0,6711.0,122.8,32.0,7070.0,129.3,1223774.0,14281.0
2021-02-14,Scotland,903.0,191816.0,64.0,22999.0,1443.0,104.0,9943.0,4306792.0,4.0,6715.0,122.9,32.0,7102.0,129.9,1255190.0,14501.0
2021-02-15,Scotland,559.0,192375.0,91.0,23090.0,1428.0,102.0,14568.0,4321360.0,0.0,6715.0,122.9,34.0,7136.0,130.6,1288004.0,17137.0
2021-02-16,Scotland,773.0,193148.0,99.0,23189.0,1383.0,100.0,24343.0,4345703.0,49.0,6764.0,123.7,26.0,7162.0,131.0,1320074.0,20409.0
2021-02-17,Scotland,1121.0,194269.0,76.0,23265.0,1317.0,99.0,21280.0,4366983.0,64.0,6828.0,124.9,28.0,7190.0,131.5,1354966.0,24169.0
2021-02-18,Scotland,685.0,194954.0,78.0,23343.0,1261.0,95.0,23231.0,4390214.0,57.0,6885.0,126.0,35.0,7225.0,132.2,1386152.0,29015.0
2021-02-19,Scotland,885.0,195839.0,91.0,23434.0,1222.0,98.0,19882.0,4410096.0,31.0,6916.0,126.5,44.0,7269.0,133.0,1412643.0,33473.0
2021-02-20,Scotland,803.0,196642.0,86.0,23520.0,1154.0,98.0,17955.0,4428051.0,29.0,6945.0,127.1,27.0,7296.0,133.5,1431942.0,35479.0
2021-02-21,Scotland,827.0,197469.0,70.0,23590.0,1132.0,99.0,12359.0,4440410.0,5.0,6950.0,127.1,20.0,7316.0,133.8,1445488.0,37342.0
2021-02-22,Scotland,715.0,198184.0,73.0,23663.0,1141.0,99.0,16031.0,4456441.0,0.0,6950.0,127.1,22.0,7338.0,134.2,1465241.0,43203.0
2021-02-23,Scotland,655.0,198839.0,68.0,23731.0,1076.0,93.0,23519.0,4479960.0,56.0,7006.0,128.2,16.0,7354.0,134.5,1488077.0,50121.0
2021-02-24,Scotland,798.0,199637.0,57.0,23788.0,1018.0,93.0,24589.0,4504549.0,47.0,7053.0,129.0,18.0,7372.0,134.9,1515980.0,56661.0
2021-02-25,Scotland,769.0,200406.0,49.0,23837.0,967.0,89.0,20410.0,4524959.0,31.0,7084.0,129.6,20.0,7392.0,135.2,1542929.0,65340.0
2021-02-26,Scotland,581.0,200987.0,62.0,23899.0,924.0,80.0,19615.0,4544574.0,27.0,7111.0,130.1,16.0,7408.0,135.5,1570153.0,72178.0
2021-02-27,Scotland,525.0,201512.0,50.0,23949.0,898.0,74.0,17663.0,4562237.0,18.0,7129.0,130.4,19.0,7427.0,135.9,1593695.0,76512.0
2021-02-28,Scotland,572.0,202084.0,54.0,24003.0,837.0,78.0,9982.0,4572219.0,2.0,7131.0,130.5,9.0,7436.0,136.0,1611578.0,78865.0
2021-03-01,Scotland,386.0,202470.0,67.0,24070.0,824.0,71.0,14537.0,4586756.0,0.0,7131.0,130.5,20.0,7456.0,136.4,1634361.0,84445.0
2021-03-02,Scotland,542.0,203012.0,64.0,24134.0,784.0,71.0,24377.0,4611133.0,33.0,7164.0,131.1,12.0,7468.0,136.6,1661879.0,92550.0
2021-03-03,Scotland,543.0,203555.0,41.0,24175.0,750.0,69.0,24723.0,4635856.0,35.0,7371.0,134.9,11.0,7479.0,136.8,1688608.0,100058.0
2021-03-04,Scotland,500.0,204055.0,45.0,24220.0,718.0,67.0,19132.0,4654988.0,24.0,7398.0,135.3,14.0,7493.0,137.1,1717672.0,108197.0
2021-03-05,Scotland,498.0,204553.0,41.0,24261.0,666.0,64.0,22992.0,4677980.0,11.0,7409.0,135.5,8.0,7501.0,137.2,1743869.0,114081.0
2021-03-06,Scotland,555.0,205108.0,37.0,24298.0,639.0,63.0,14057.0,4692037.0,12.0,7421.0,135.8,10.0,7511.0,137.4,1759750.0,115930.0
2021-03-07,Scotland,390.0,205498.0,24.0,24322.0,628.0,61.0,11529.0,4703566.0,0.0,7421.0,135.8,10.0,7521.0,137.6,1774659.0,118732.0
2021-03-08,Scotland,501.0,205999.0,34.0,24356.0,654.0,59.0,16342.0,4719908.0,1.0,7422.0,135.8,15.0,7536.0,137.9,1789377.0,123686.0
2021-03-09,Scotland,466.0,206465.0,45.0,24401.0,614.0,49.0,24998.0,4744906.0,19.0,7441.0,136.1,10.0,7546.0,138.1,1809158.0,132760.0
2021-03-10,Scotland,691.0,207156.0,34.0,24435.0,582.0,49.0,26761.0,4769667.0,20.0,7461.0,136.5,5.0,7551.0,138.1,1825800.0,141433.0
2021-03-11,Scotland,591.0,207747.0,36.0,24471.0,525.0,40.0,22596.0,4794263.0,22.0,7483.0,136.9,8.0,7559.0,138.3,1844636.0,149409.0
2021-03-12,Scotland,682.0,208429.0,41.0,24512.0,512.0,38.0,23284.0,4817547.0,17.0,7500.0,137.2,6.0,7565.0,138.4,1867123.0,156250.0
2021-03-13,Scotland,639.0,209068.0,29.0,24541.0,479.0,38.0,16261.0,4833808.0,8.0,7508.0,137.4,4.0,7569.0,138.5,1888697.0,160038.0
2021-03-14,Scotland,484.0,209552.0,26.0,24567.0,461.0,40.0,11261.0,4845069.0,2.0,7510.0,137.4,7.0,7576.0,138.6,1908991.0,161945.0
2021-03-15,Scotland,456.0,210008.0,40.0,24607.0,447.0,40.0,17208.0,4862277.0,0.0,7510.0,137.4,1.0,7577.0,138.6,1943507.0,170892.0
2021-03-16,Scotland,597.0,210605.0,25.0,24632.0,440.0,42.0,23451.0,4885728.0,7.0,7517.0,137.5,11.0,7588.0,138.8,1981818.0,181879.0
2021-03-17,Scotland,625.0,211230.0,36.0,24668.0,422.0,38.0,26282.0,4912010.0,12.0,7529.0,137.7,8.0,7596.0,139.0,2023002.0,192100.0
2021-03-18,Scotland,624.0,211854.0,32.0,24700.0,405.0,38.0,25080.0,4937090.0,7.0,7536.0,137.9,3.0,7599.0,139.0,2066460.0,201435.0
2021-03-19,Scotland,655.0,212509.0,23.0,24723.0,397.0,35.0,19947.0,4957037.0,8.0,7544.0,138.0,6.0,7605.0,139.1,2110780.0,211272.0
2021-03-20,Scotland,488.0,212997.0,19.0,24742.0,367.0,31.0,21010.0,4978047.0,8.0,7552.0,138.2,5.0,7610.0,139.2,2144940.0,220188.0
2021-03-21,Scotland,532.0,213529.0,29.0,24771.0,344.0,31.0,10759.0,4988806.0,0.0,7552.0,138.2,4.0,7614.0,139.3,2182400.0,225096.0
2021-03-22,Scotland,359.0,213888.0,33.0,24804.0,353.0,33.0,15217.0,5004023.0,0.0,7552.0,138.2,3.0,7617.0,139.4,2214672.0,235671.0
2021-03-23,Scotland,495.0,214383.0,28.0,24832.0,341.0,28.0,25694.0,5029717.0,7.0,7559.0,138.3,3.0,7620.0,139.4,2249612.0,249252.0
2021-03-24,Scotland,692.0,215075.0,27.0,24859.0,321.0,31.0,31946.0,5061663.0,3.0,7562.0,138.3,4.0,7624.0,139.5,2285711.0,263236.0
2021-03-25,Scotland,701.0,215599.0,29.0,24888.0,310.0,32.0,24886.0,5086163.0,10.0,7572.0,138.5,7.0,7631.0,139.6,2322832.0,279814.0
2021-03-26,Scotland,543.0,216142.0,24.0,24912.0,296.0,26.0,25519.0,5111682.0,6.0,7578.0,138.6,5.0,7636.0,139.7,2358807.0,294714.0
2021-03-27,Scotland,563.0,216705.0,20.0,24932.0,283.0,26.0,17627.0,5129309.0,6.0,7584.0,138.7,5.0,7641.0,139.8,2386158.0,317217.0
2021-03-28,Scotland,422.0,217127.0,24.0,24956.0,264.0,22.0,12456.0,5141765.0,0.0,7584.0,138.7,5.0,7646.0,139.9,2410281.0,331969.0
2021-03-29,Scotland,352.0,217479.0,23.0,24979.0,259.0,22.0,17468.0,5159233.0,0.0,7584.0,138.7,5.0,7651.0,140.0,2437543.0,348635.0
2021-03-30,Scotland,411.0,217890.0,20.0,24999.0,250.0,23.0,28144.0,5187377.0,12.0,7596.0,139.0,2.0,7653.0,140.0,2465541.0,372104.0
2021-03-31,Scotland,542.0,218432.0,21.0,25020.0,237.0,21.0,25956.0,5213333.0,6.0,7602.0,139.1,1.0,7654.0,140.0,2493327.0,399062.0
2021-04-01,Scotland,400.0,218832.0,23.0,25043.0,215.0,21.0,23818.0,5237151.0,8.0,7610.0,139.2,1.0,7655.0,140.0,2515748.0,414540.0
2021-04-02,Scotland,414.0,219246.0,26.0,25069.0,207.0,23.0,21560.0,5258711.0,4.0,7614.0,139.3,2.0,7657.0,140.1,2535889.0,434941.0
2021-04-03,Scotland,397.0,219643.0,17.0,25086.0,201.0,18.0,14164.0,5272875.0,0.0,7614.0,139.3,2.0,7659.0,140.1,2553837.0,451057.0
2021-04-04,Scotland,343.0,219986.0,15.0,25101.0,193.0,19.0,11373.0,5284248.0,0.0,7614.0,139.3,1.0,7660.0,140.1,2565280.0,456374.0
2021-04-05,Scotland,248.0,220234.0,32.0,25133.0,202.0,18.0,14268.0,5298516.0,0.0,7614.0,139.3,4.0,7664.0,140.2,2577816.0,463780.0
2021-04-06,Scotland,259.0,220493.0,22.0,25155.0,196.0,21.0,22093.0,5320609.0,0.0,7614.0,139.3,2.0,7666.0,140.2,2593932.0,479239.0
2021-04-07,Scotland,289.0,220782.0,22.0,25177.0,192.0,21.0,26582.0,5347191.0,5.0,7619.0,139.4,2.0,7668.0,140.3,2608831.0,500376.0
2021-04-08,Scotland,364.0,221146.0,22.0,25199.0,174.0,21.0,20720.0,5367911.0,1.0,7620.0,139.4,2.0,7670.0,140.3,2625577.0,524812.0
2021-04-09,Scotland,285.0,221431.0,20.0,25219.0,167.0,19.0,22183.0,5390094.0,6.0,7626.0,139.5,2.0,7672.0,140.4,2643524.0,551699.0
2021-04-10,Scotland,281.0,221712.0,16.0,25235.0,160.0,20.0,15916.0,5406010.0,4.0,7630.0,139.6,3.0,7675.0,140.4,2657578.0,568875.0
2021-04-11,Scotland,250.0,221962.0,14.0,25249.0,149.0,21.0,9797.0,5415807.0,0.0,7630.0,139.6,2.0,7677.0,140.5,2668723.0,590174.0
2021-04-12,Scotland,199.0,222161.0,16.0,25265.0,154.0,21.0,15354.0,5431161.0,0.0,7630.0,139.6,0.0,7677.0,140.5,2682706.0,605126.0
2021-04-13,Scotland,221.0,222382.0,13.0,25278.0,133.0,20.0,24794.0,5455955.0,3.0,7633.0,139.6,0.0,7677.0,140.5,2694971.0,634422.0
2021-04-14,Scotland,278.0,222660.0,17.0,25295.0,119.0,20.0,23580.0,5479535.0,3.0,7636.0,139.7,3.0,7680.0,140.5,2708691.0,661975.0
2021-04-15,Scotland,237.0,222897.0,16.0,25311.0,115.0,16.0,18125.0,5498044.0,1.0,7637.0,139.7,2.0,7682.0,140.5,2722084.0,688761.0
2021-04-16,Scotland,204.0,223261.0,14.0,25325.0,109.0,18.0,19331.0,5517375.0,3.0,7640.0,139.8,1.0,7683.0,140.6,2733387.0,715714.0
2021-04-17,Scotland,210.0,223471.0,11.0,25336.0,105.0,16.0,15097.0,5532472.0,2.0,7642.0,139.8,1.0,7684.0,140.6,2744231.0,738420.0
2021-04-18,Scotland,211.0,223682.0,13.0,25349.0,104.0,14.0,10649.0,5543121.0,0.0,7642.0,139.8,0.0,7684.0,140.6,2747694.0,757115.0
2021-04-19,Scotland,232.0,223914.0,15.0,25364.0,104.0,14.0,14868.0,5557989.0,0.0,7642.0,139.8,1.0,7685.0,140.6,2750052.0,797267.0
2021-04-20,Scotland,178.0,224092.0,14.0,25378.0,106.0,13.0,24349.0,5582338.0,2.0,7644.0,139.8,1.0,7686.0,140.6,2752575.0,847655.0
2021-04-21,Scotland,273.0,224365.0,13.0,25391.0,107.0,14.0,23302.0,5605640.0,1.0,7643.0,139.8,3.0,7689.0,140.7,2755175.0,898231.0
2021-04-22,Scotland,231.0,224596.0,12.0,25403.0,93.0,12.0,19771.0,5625411.0,3.0,7646.0,139.9,0.0,7689.0,140.7,2758381.0,949228.0
2021-04-23,Scotland,255.0,224851.0,12.0,25415.0,93.0,12.0,18384.0,5643795.0,1.0,7647.0,139.9,2.0,7691.0,140.7,2764607.0,993180.0
2021-04-24,Scotland,177.0,225028.0,9.0,25424.0,94.0,12.0,16434.0,5660229.0,4.0,7651.0,140.0,0.0,7691.0,140.7,2771159.0,1042386.0
2021-04-25,Scotland,176.0,225204.0,9.0,25433.0,89.0,12.0,9816.0,5670045.0,1.0,7652.0,140.0,2.0,7693.0,140.7,2773770.0,1068704.0
2021-04-26,Scotland,142.0,225346.0,14.0,25447.0,93.0,12.0,15432.0,5685477.0,0.0,7652.0,140.0,2.0,7695.0,140.8,2782162.0,1102690.0
2021-04-27,Scotland,133.0,225479.0,13.0,25460.0,81.0,11.0,24133.0,5709610.0,1.0,7653.0,140.0,1.0,7696.0,140.8,2789978.0,1142947.0
2021-04-28,Scotland,204.0,225683.0,9.0,25469.0,75.0,12.0,25392.0,5735002.0,1.0,7654.0,140.0,1.0,7697.0,140.8,2796810.0,1184629.0
2021-04-29,Scotland,178.0,225861.0,10.0,25479.0,70.0,12.0,18500.0,5753502.0,5.0,7659.0,140.1,0.0,7697.0,140.8,2802152.0,1224861.0
2021-04-30,Scotland,191.0,226052.0,11.0,25490.0,67.0,9.0,19683.0,5773185.0,0.0,7659.0,140.1,0.0,7697.0,140.8,2811343.0,1263862.0
2021-05-01,Scotland,175.0,226227.0,8.0,25498.0,65.0,11.0,14213.0,5787398.0,1.0,7660.0,140.1,0.0,7697.0,140.8,2817752.0,1297664.0
2021-05-02,Scotland,146.0,226373.0,7.0,25505.0,68.0,12.0,10195.0,5797593.0,0.0,7660.0,140.1,1.0,7698.0,140.8,2824955.0,1326599.0
2021-05-03,Scotland,132.0,226505.0,8.0,25513.0,65.0,11.0,13744.0,5811337.0,0.0,7660.0,140.1,0.0,7698.0,140.8,2833761.0,1348050.0
2021-05-04,Scotland,139.0,226644.0,11.0,25524.0,58.0,11.0,11273.0,5822610.0,0.0,7660.0,140.1,0.0,7698.0,140.8,2846834.0,1373882.0
2021-05-05,Scotland,85.0,226729.0,9.0,25533.0,69.0,13.0,35576.0,5858186.0,0.0,7660.0,140.1,0.0,7698.0,140.8,2860635.0,1400296.0
2021-05-06,Scotland,283.0,227012.0,19.0,25552.0,58.0,11.0,21273.0,5879459.0,0.0,7660.0,140.1,0.0,7698.0,140.8,2876633.0,1424208.0
2021-05-07,Scotland,236.0,227248.0,12.0,25564.0,68.0,8.0,21669.0,5901128.0,1.0,7661.0,140.2,0.0,7698.0,140.8,2883384.0,1450798.0
2021-05-08,Scotland,224.0,227472.0,11.0,25575.0,64.0,9.0,13976.0,5915104.0,0.0,7661.0,140.2,0.0,7698.0,140.8,2897975.0,1468296.0
2021-05-09,Scotland,200.0,227672.0,12.0,25587.0,65.0,6.0,11516.0,5926620.0,0.0,7661.0,140.2,0.0,7698.0,140.8,2909156.0,1485296.0
2021-05-10,Scotland,168.0,227840.0,7.0,25594.0,72.0,6.0,15532.0,5942152.0,0.0,7661.0,140.2,0.0,7698.0,140.8,2928963.0,1506613.0
2021-05-11,Scotland,238.0,228078.0,21.0,25615.0,69.0,6.0,26076.0,5968228.0,0.0,7661.0,140.2,0.0,7698.0,140.8,2948604.0,1526889.0
2021-05-12,Scotland,345.0,228423.0,11.0,25626.0,65.0,6.0,25093.0,5993321.0,0.0,7661.0,140.2,2.0,7700.0,140.9,2968169.0,1551339.0
2021-05-13,Scotland,270.0,228693.0,15.0,25641.0,63.0,4.0,17457.0,6010778.0,1.0,7662.0,140.2,0.0,7700.0,140.9,2985557.0,1575765.0
2021-05-14,Scotland,215.0,228908.0,9.0,25650.0,64.0,3.0,27866.0,6038644.0,2.0,7664.0,140.2,0.0,7700.0,140.9,3003339.0,1599519.0
2021-05-15,Scotland,413.0,229321.0,6.0,25656.0,69.0,2.0,16003.0,6054647.0,0.0,7664.0,140.2,0.0,7700.0,140.9,3020335.0,1621031.0
2021-05-16,Scotland,292.0,229613.0,11.0,25667.0,61.0,3.0,11361.0,6066008.0,0.0,7664.0,140.2,0.0,7700.0,140.9,3035790.0,1638536.0
2021-05-17,Scotland,161.0,229774.0,13.0,25680.0,68.0,3.0,17515.0,6083523.0,0.0,7664.0,140.2,1.0,7701.0,140.9,3045152.0,1669469.0
2021-05-18,Scotland,268.0,230042.0,21.0,25701.0,70.0,4.0,26912.0,6110435.0,0.0,7664.0,140.2,0.0,7701.0,140.9,3051383.0,1704388.0
2021-05-19,Scotland,394.0,230436.0,20.0,25721.0,78.0,4.0,28589.0,6139024.0,0.0,7664.0,140.2,0.0,7701.0,140.9,3063648.0,1742072.0
2021-05-20,Scotland,432.0,230868.0,21.0,25742.0,83.0,5.0,23508.0,6162532.0,0.0,7664.0,140.2,0.0,7701.0,140.9,3082251.0,1769040.0
2021-05-21,Scotland,414.0,231282.0,25.0,25767.0,81.0,4.0,21744.0,6184276.0,0.0,7664.0,140.2,0.0,7701.0,140.9,3096341.0,1799956.0
2021-05-22,Scotland,370.0,231652.0,20.0,25787.0,88.0,6.0,21002.0,6205278.0,0.0,7664.0,140.2,1.0,7702.0,140.9,3108819.0,1828930.0
2021-05-23,Scotland,378.0,232030.0,16.0,25803.0,99.0,6.0,12177.0,6217455.0,0.0,7664.0,140.2,1.0,7703.0,140.9,3121945.0,1852179.0
2021-05-24,Scotland,313.0,232343.0,21.0,25824.0,94.0,5.0,16733.0,6234188.0,0.0,7664.0,140.2,0.0,7703.0,140.9,3138366.0,1881214.0
2021-05-25,Scotland,318.0,232661.0,23.0,25847.0,97.0,6.0,28674.0,6262862.0,2.0,7666.0,140.2,0.0,7703.0,140.9,3155733.0,1913809.0
2021-05-26,Scotland,546.0,233207.0,15.0,25862.0,98.0,6.0,28699.0,6291561.0,0.0,7666.0,140.2,1.0,7704.0,140.9,3174807.0,1942285.0
2021-05-27,Scotland,464.0,233671.0,18.0,25880.0,83.0,4.0,25939.0,6317500.0,0.0,7666.0,140.2,1.0,7705.0,141.0,3196051.0,1971006.0
2021-05-28,Scotland,641.0,234312.0,28.0,25908.0,90.0,6.0,24532.0,6342032.0,2.0,7668.0,140.3,1.0,7706.0,141.0,3215770.0,1998409.0
2021-05-29,Scotland,583.0,234895.0,26.0,25934.0,86.0,5.0,17698.0,6359730.0,0.0,7668.0,140.3,2.0,7708.0,141.0,3234311.0,2022728.0
2021-05-30,Scotland,526.0,235421.0,22.0,25956.0,101.0,7.0,12353.0,6372083.0,0.0,7668.0,140.3,1.0,7709.0,141.0,3251138.0,2044253.0
2021-05-31,Scotland,490.0,235911.0,23.0,25979.0,109.0,8.0,16489.0,6388572.0,1.0,7669.0,140.3,0.0,7709.0,141.0,3267290.0,2075231.0
2021-06-01,Scotland,478.0,236389.0,31.0,26010.0,106.0,10.0,26258.0,6414830.0,0.0,7669.0,140.3,0.0,7709.0,141.0,3286261.0,2106177.0
2021-06-02,Scotland,677.0,237066.0,24.0,26034.0,114.0,10.0,31841.0,6446671.0,1.0,7670.0,140.3,1.0,7710.0,141.1,3305812.0,2137618.0
2021-06-03,Scotland,835.0,237901.0,35.0,26069.0,110.0,8.0,26962.0,6473633.0,4.0,7674.0,140.4,2.0,7712.0,141.1,3326005.0,2170570.0
2021-06-04,Scotland,992.0,238893.0,22.0,26091.0,116.0,8.0,27436.0,6501069.0,2.0,7676.0,140.4,1.0,7713.0,141.1,3345842.0,2202547.0
2021-06-05,Scotland,860.0,239753.0,21.0,26112.0,111.0,8.0,20675.0,6521744.0,1.0,7677.0,140.5,0.0,7713.0,141.1,3365779.0,2227493.0
2021-06-06,Scotland,775.0,240528.0,30.0,26142.0,112.0,10.0,16192.0,6537936.0,0.0,7677.0,140.5,1.0,7714.0,141.1,3386321.0,2251259.0
2021-06-07,Scotland,641.0,241169.0,29.0,26171.0,122.0,12.0,14873.0,6552809.0,0.0,7677.0,140.5,1.0,7715.0,141.1,3403866.0,2282203.0
2021-06-08,Scotland,695.0,241864.0,23.0,26194.0,121.0,12.0,36227.0,6589036.0,0.0,7677.0,140.5,0.0,7715.0,141.1,3422431.0,2313695.0
2021-06-09,Scotland,1011.0,242875.0,31.0,26225.0,124.0,15.0,28379.0,6617415.0,1.0,7678.0,140.5,2.0,7717.0,141.2,3441217.0,2345181.0
2021-06-10,Scotland,735.0,243610.0,34.0,26259.0,124.0,14.0,28563.0,6645978.0,1.0,7679.0,140.5,2.0,7719.0,141.2,3459063.0,2375246.0
